,N1,N2,N3,N4,N5,E1,E2,Winner,Winning Serie,Gain
12363,28.0,42.0,16.0,30.0,32.0,11.0,6.0,0.0,0.0,0.0
12364,43.0,38.0,33.0,9.0,21.0,8.0,9.0,0.0,0.0,0.0
12365,31.0,32.0,40.0,44.0,18.0,4.0,3.0,0.0,0.0,0.0
12366,27.0,45.0,7.0,19.0,14.0,7.0,4.0,0.0,0.0,0.0
12367,18.0,19.0,29.0,22.0,32.0,7.0,8.0,0.0,0.0,0.0
12368,19.0,8.0,10.0,46.0,2.0,1.0,6.0,0.0,0.0,0.0
12369,1.0,38.0,4.0,18.0,16.0,2.0,3.0,0.0,0.0,0.0
12370,19.0,32.0,11.0,6.0,46.0,10.0,5.0,0.0,0.0,0.0
12371,23.0,41.0,1.0,20.0,13.0,12.0,2.0,0.0,0.0,0.0
12372,45.0,30.0,47.0,39.0,19.0,12.0,5.0,0.0,0.0,0.0
12373,2.0,29.0,6.0,4.0,27.0,11.0,6.0,0.0,0.0,0.0
12374,27.0,20.0,8.0,39.0,44.0,12.0,1.0,0.0,0.0,0.0
12375,37.0,44.0,28.0,12.0,38.0,12.0,3.0,0.0,0.0,0.0
12376,44.0,20.0,41.0,48.0,11.0,6.0,10.0,0.0,0.0,0.0
12377,27.0,21.0,40.0,35.0,16.0,7.0,3.0,0.0,0.0,0.0
12378,47.0,14.0,23.0,8.0,27.0,2.0,1.0,0.0,0.0,0.0
12379,24.0,34.0,11.0,43.0,41.0,8.0,10.0,0.0,0.0,0.0
12380,31.0,38.0,22.0,17.0,11.0,10.0,7.0,0.0,0.0,0.0
12381,32.0,8.0,2.0,37.0,42.0,9.0,2.0,0.0,0.0,0.0
12382,4.0,7.0,34.0,26.0,16.0,3.0,6.0,0.0,0.0,0.0
12383,39.0,25.0,37.0,6.0,4.0,2.0,5.0,0.0,0.0,0.0
12384,14.0,43.0,35.0,2.0,16.0,12.0,1.0,0.0,0.0,0.0
12385,3.0,28.0,42.0,34.0,50.0,1.0,12.0,0.0,0.0,0.0
12386,10.0,16.0,12.0,44.0,31.0,8.0,1.0,0.0,0.0,0.0
12387,17.0,13.0,37.0,32.0,10.0,2.0,4.0,0.0,0.0,0.0
12388,22.0,49.0,45.0,44.0,4.0,7.0,8.0,0.0,0.0,0.0
12389,10.0,41.0,48.0,5.0,3.0,10.0,1.0,0.0,0.0,0.0
12390,14.0,48.0,49.0,42.0,41.0,10.0,11.0,0.0,0.0,0.0
12391,27.0,44.0,2.0,24.0,13.0,10.0,2.0,0.0,0.0,0.0
12392,18.0,14.0,10.0,25.0,29.0,12.0,11.0,0.0,0.0,0.0
12393,45.0,17.0,22.0,31.0,1.0,2.0,12.0,0.0,0.0,0.0
12394,8.0,39.0,37.0,46.0,40.0,1.0,3.0,0.0,0.0,0.0
12395,28.0,9.0,13.0,19.0,15.0,2.0,10.0,0.0,0.0,0.0
12396,6.0,21.0,23.0,16.0,47.0,5.0,8.0,0.0,0.0,0.0
12397,18.0,47.0,40.0,25.0,35.0,1.0,6.0,0.0,0.0,0.0
12398,48.0,6.0,9.0,42.0,46.0,6.0,9.0,0.0,0.0,0.0
12399,33.0,9.0,10.0,12.0,39.0,5.0,10.0,0.0,0.0,0.0
12400,31.0,49.0,28.0,22.0,33.0,9.0,2.0,0.0,0.0,0.0
12401,23.0,35.0,8.0,49.0,41.0,2.0,4.0,0.0,0.0,0.0
12402,40.0,36.0,50.0,19.0,44.0,12.0,8.0,0.0,0.0,0.0
12403,16.0,49.0,3.0,24.0,42.0,9.0,7.0,0.0,0.0,0.0
12404,40.0,34.0,7.0,13.0,2.0,12.0,5.0,0.0,0.0,0.0
12405,6.0,24.0,23.0,14.0,40.0,2.0,8.0,0.0,0.0,0.0
12406,3.0,2.0,17.0,28.0,12.0,3.0,10.0,0.0,0.0,0.0
12407,8.0,39.0,16.0,50.0,44.0,9.0,11.0,0.0,0.0,0.0
12408,35.0,7.0,50.0,46.0,27.0,8.0,11.0,0.0,0.0,0.0
12409,22.0,14.0,20.0,40.0,27.0,4.0,11.0,0.0,0.0,0.0
12410,10.0,42.0,5.0,38.0,35.0,10.0,9.0,0.0,0.0,0.0
12411,44.0,40.0,34.0,41.0,8.0,1.0,9.0,0.0,0.0,0.0
12412,24.0,15.0,19.0,14.0,22.0,10.0,1.0,0.0,0.0,0.0
12413,44.0,41.0,4.0,24.0,29.0,5.0,11.0,0.0,0.0,0.0
12414,12.0,20.0,49.0,32.0,17.0,11.0,10.0,0.0,0.0,0.0
12415,4.0,37.0,17.0,11.0,28.0,2.0,1.0,0.0,0.0,0.0
12416,10.0,32.0,25.0,29.0,42.0,11.0,3.0,0.0,0.0,0.0
12417,15.0,44.0,17.0,30.0,41.0,9.0,7.0,0.0,0.0,0.0
12418,1.0,41.0,19.0,44.0,35.0,8.0,1.0,0.0,0.0,0.0
12419,12.0,44.0,45.0,37.0,14.0,7.0,9.0,0.0,0.0,0.0
12420,10.0,43.0,32.0,40.0,47.0,7.0,2.0,0.0,0.0,0.0
12421,12.0,14.0,49.0,10.0,3.0,10.0,12.0,0.0,0.0,0.0
12422,11.0,33.0,10.0,22.0,48.0,3.0,1.0,0.0,0.0,0.0
12423,41.0,16.0,22.0,38.0,42.0,10.0,3.0,0.0,0.0,0.0
12424,29.0,4.0,1.0,39.0,50.0,5.0,1.0,0.0,0.0,0.0
12425,35.0,45.0,4.0,17.0,9.0,8.0,6.0,0.0,0.0,0.0
12426,23.0,13.0,41.0,14.0,32.0,3.0,12.0,0.0,0.0,0.0
12427,23.0,31.0,44.0,36.0,45.0,5.0,1.0,0.0,0.0,0.0
12428,20.0,1.0,48.0,6.0,10.0,6.0,3.0,0.0,0.0,0.0
12429,42.0,1.0,46.0,3.0,35.0,10.0,11.0,0.0,0.0,0.0
12430,45.0,13.0,12.0,6.0,30.0,10.0,1.0,0.0,0.0,0.0
12431,6.0,8.0,1.0,43.0,17.0,1.0,2.0,0.0,0.0,0.0
12432,22.0,16.0,11.0,3.0,36.0,12.0,10.0,0.0,0.0,0.0
12433,15.0,25.0,22.0,27.0,35.0,10.0,7.0,0.0,0.0,0.0
12434,28.0,49.0,7.0,5.0,31.0,1.0,8.0,0.0,0.0,0.0
12435,6.0,29.0,11.0,28.0,32.0,8.0,4.0,0.0,0.0,0.0
12436,45.0,20.0,34.0,41.0,13.0,4.0,1.0,0.0,0.0,0.0
12437,9.0,4.0,3.0,40.0,5.0,11.0,2.0,0.0,0.0,0.0
12438,34.0,11.0,3.0,17.0,20.0,12.0,9.0,0.0,0.0,0.0
12439,38.0,25.0,19.0,22.0,31.0,3.0,6.0,0.0,0.0,0.0
12440,31.0,26.0,10.0,43.0,7.0,1.0,11.0,0.0,0.0,0.0
12441,9.0,43.0,17.0,38.0,45.0,1.0,4.0,0.0,0.0,0.0
12442,35.0,21.0,44.0,37.0,25.0,2.0,7.0,0.0,0.0,0.0
12443,20.0,29.0,1.0,5.0,41.0,9.0,11.0,0.0,0.0,0.0
12444,37.0,34.0,46.0,45.0,11.0,7.0,9.0,0.0,0.0,0.0
12445,24.0,39.0,45.0,34.0,16.0,5.0,3.0,0.0,0.0,0.0
12446,43.0,25.0,38.0,20.0,6.0,11.0,6.0,0.0,0.0,0.0
12447,29.0,10.0,46.0,9.0,34.0,6.0,10.0,0.0,0.0,0.0
12448,8.0,34.0,18.0,32.0,28.0,3.0,4.0,0.0,0.0,0.0
12449,5.0,30.0,25.0,37.0,22.0,7.0,11.0,0.0,0.0,0.0
12450,9.0,32.0,16.0,19.0,30.0,4.0,7.0,0.0,0.0,0.0
12451,27.0,22.0,50.0,17.0,24.0,2.0,9.0,0.0,0.0,0.0
12452,3.0,46.0,1.0,42.0,35.0,9.0,6.0,0.0,0.0,0.0
12453,18.0,3.0,2.0,47.0,14.0,5.0,2.0,0.0,0.0,0.0
12454,18.0,43.0,29.0,47.0,10.0,3.0,10.0,0.0,0.0,0.0
12455,28.0,39.0,50.0,30.0,19.0,9.0,8.0,0.0,0.0,0.0
12456,46.0,48.0,10.0,39.0,26.0,5.0,9.0,0.0,0.0,0.0
12457,39.0,42.0,8.0,46.0,19.0,10.0,1.0,0.0,0.0,0.0
12458,25.0,1.0,35.0,39.0,33.0,10.0,4.0,0.0,0.0,0.0
12459,26.0,21.0,34.0,22.0,41.0,12.0,3.0,0.0,0.0,0.0
12460,33.0,32.0,16.0,5.0,37.0,9.0,11.0,0.0,0.0,0.0
12461,48.0,3.0,10.0,4.0,5.0,10.0,6.0,0.0,0.0,0.0
12462,38.0,49.0,11.0,22.0,31.0,6.0,9.0,0.0,0.0,0.0
12463,20.0,50.0,15.0,42.0,24.0,2.0,6.0,0.0,0.0,0.0
12464,3.0,48.0,24.0,40.0,10.0,5.0,8.0,0.0,0.0,0.0
12465,9.0,3.0,18.0,26.0,5.0,3.0,6.0,0.0,0.0,0.0
12466,46.0,33.0,26.0,36.0,4.0,4.0,12.0,0.0,0.0,0.0
12467,37.0,32.0,33.0,36.0,40.0,3.0,12.0,0.0,0.0,0.0
12468,44.0,5.0,2.0,40.0,21.0,5.0,2.0,0.0,0.0,0.0
12469,28.0,9.0,46.0,38.0,7.0,7.0,12.0,0.0,0.0,0.0
12470,23.0,24.0,44.0,4.0,22.0,4.0,3.0,0.0,0.0,0.0
12471,12.0,6.0,43.0,22.0,42.0,1.0,2.0,0.0,0.0,0.0
12472,26.0,44.0,2.0,22.0,9.0,9.0,6.0,0.0,0.0,0.0
12473,41.0,36.0,10.0,33.0,34.0,10.0,3.0,0.0,0.0,0.0
12474,16.0,15.0,49.0,20.0,30.0,5.0,4.0,0.0,0.0,0.0
12475,1.0,37.0,46.0,36.0,20.0,8.0,4.0,0.0,0.0,0.0
12476,14.0,50.0,17.0,27.0,2.0,5.0,3.0,0.0,0.0,0.0
12477,4.0,38.0,14.0,12.0,50.0,3.0,12.0,0.0,0.0,0.0
12478,40.0,4.0,41.0,32.0,16.0,2.0,7.0,0.0,0.0,0.0
12479,13.0,49.0,11.0,10.0,35.0,3.0,7.0,0.0,0.0,0.0
12480,37.0,31.0,49.0,30.0,5.0,5.0,7.0,0.0,0.0,0.0
12481,32.0,37.0,23.0,9.0,38.0,10.0,7.0,0.0,0.0,0.0
12482,15.0,3.0,10.0,47.0,33.0,9.0,11.0,0.0,0.0,0.0
12483,22.0,31.0,33.0,47.0,48.0,11.0,5.0,0.0,0.0,0.0
12484,21.0,50.0,11.0,19.0,12.0,2.0,9.0,0.0,0.0,0.0
12485,6.0,7.0,20.0,48.0,36.0,7.0,5.0,0.0,0.0,0.0
12486,2.0,14.0,15.0,45.0,23.0,11.0,2.0,0.0,0.0,0.0
12487,25.0,28.0,9.0,1.0,5.0,12.0,8.0,0.0,0.0,0.0
12488,46.0,50.0,41.0,8.0,21.0,12.0,6.0,0.0,0.0,0.0
12489,25.0,48.0,40.0,10.0,6.0,4.0,1.0,0.0,0.0,0.0
12490,48.0,6.0,43.0,2.0,7.0,1.0,6.0,0.0,0.0,0.0
12491,37.0,42.0,45.0,16.0,43.0,12.0,10.0,0.0,0.0,0.0
12492,1.0,15.0,42.0,50.0,27.0,3.0,8.0,0.0,0.0,0.0
12493,25.0,21.0,8.0,49.0,29.0,1.0,5.0,0.0,0.0,0.0
12494,2.0,17.0,16.0,46.0,49.0,2.0,7.0,0.0,0.0,0.0
12495,9.0,26.0,24.0,50.0,31.0,9.0,8.0,0.0,0.0,0.0
12496,45.0,49.0,24.0,39.0,42.0,5.0,9.0,0.0,0.0,0.0
12497,31.0,4.0,15.0,47.0,39.0,9.0,11.0,0.0,0.0,0.0
12498,38.0,46.0,9.0,1.0,47.0,5.0,10.0,0.0,0.0,0.0
12499,5.0,36.0,9.0,20.0,15.0,2.0,4.0,0.0,0.0,0.0
12500,40.0,15.0,14.0,2.0,19.0,6.0,5.0,0.0,0.0,0.0
12501,12.0,7.0,23.0,37.0,16.0,9.0,3.0,0.0,0.0,0.0
12502,20.0,32.0,17.0,26.0,13.0,10.0,1.0,0.0,0.0,0.0
12503,48.0,27.0,14.0,2.0,49.0,1.0,9.0,0.0,0.0,0.0
12504,47.0,8.0,26.0,45.0,38.0,12.0,10.0,0.0,0.0,0.0
12505,35.0,29.0,32.0,49.0,40.0,2.0,5.0,0.0,0.0,0.0
12506,31.0,33.0,46.0,15.0,14.0,7.0,8.0,0.0,0.0,0.0
12507,31.0,5.0,26.0,37.0,49.0,2.0,12.0,0.0,0.0,0.0
12508,35.0,16.0,11.0,33.0,14.0,2.0,7.0,0.0,0.0,0.0
12509,31.0,33.0,5.0,18.0,1.0,6.0,5.0,0.0,0.0,0.0
12510,43.0,15.0,49.0,44.0,10.0,11.0,8.0,0.0,0.0,0.0
12511,43.0,5.0,18.0,40.0,28.0,12.0,10.0,0.0,0.0,0.0
12512,50.0,31.0,12.0,41.0,30.0,9.0,8.0,0.0,0.0,0.0
12513,20.0,43.0,19.0,8.0,38.0,1.0,9.0,0.0,0.0,0.0
12514,10.0,37.0,6.0,39.0,8.0,8.0,5.0,0.0,0.0,0.0
12515,3.0,36.0,17.0,49.0,44.0,12.0,1.0,0.0,0.0,0.0
12516,38.0,24.0,34.0,35.0,48.0,10.0,5.0,0.0,0.0,0.0
12517,16.0,20.0,22.0,10.0,19.0,5.0,3.0,0.0,0.0,0.0
12518,12.0,14.0,49.0,25.0,18.0,9.0,7.0,0.0,0.0,0.0
12519,24.0,26.0,50.0,12.0,6.0,2.0,4.0,0.0,0.0,0.0
12520,37.0,29.0,44.0,48.0,25.0,5.0,4.0,0.0,0.0,0.0
12521,19.0,36.0,7.0,48.0,38.0,11.0,3.0,0.0,0.0,0.0
12522,18.0,1.0,42.0,14.0,12.0,6.0,9.0,0.0,0.0,0.0
12523,45.0,27.0,38.0,36.0,15.0,11.0,5.0,0.0,0.0,0.0
12524,19.0,1.0,2.0,32.0,7.0,8.0,4.0,0.0,0.0,0.0
12525,33.0,38.0,46.0,19.0,44.0,10.0,1.0,0.0,0.0,0.0
12526,37.0,28.0,15.0,25.0,38.0,3.0,8.0,0.0,0.0,0.0
12527,18.0,31.0,30.0,7.0,4.0,3.0,2.0,0.0,0.0,0.0
12528,6.0,13.0,45.0,17.0,40.0,9.0,8.0,0.0,0.0,0.0
12529,10.0,6.0,26.0,11.0,49.0,5.0,6.0,0.0,0.0,0.0
12530,8.0,49.0,28.0,15.0,25.0,4.0,9.0,0.0,0.0,0.0
12531,14.0,27.0,15.0,20.0,45.0,8.0,10.0,0.0,0.0,0.0
12532,34.0,14.0,26.0,19.0,50.0,11.0,8.0,0.0,0.0,0.0
12533,18.0,13.0,14.0,2.0,49.0,5.0,3.0,0.0,0.0,0.0
12534,7.0,27.0,8.0,50.0,39.0,10.0,8.0,0.0,0.0,0.0
12535,26.0,24.0,31.0,8.0,6.0,2.0,9.0,0.0,0.0,0.0
12536,35.0,28.0,33.0,43.0,39.0,2.0,4.0,0.0,0.0,0.0
12537,14.0,44.0,20.0,13.0,18.0,3.0,12.0,0.0,0.0,0.0
12538,34.0,7.0,13.0,26.0,1.0,4.0,2.0,0.0,0.0,0.0
12539,19.0,15.0,34.0,2.0,20.0,11.0,4.0,0.0,0.0,0.0
12540,3.0,24.0,8.0,28.0,21.0,7.0,1.0,0.0,0.0,0.0
12541,40.0,29.0,1.0,50.0,39.0,7.0,12.0,0.0,0.0,0.0
12542,3.0,27.0,16.0,34.0,30.0,5.0,11.0,0.0,0.0,0.0
12543,20.0,22.0,35.0,31.0,14.0,6.0,12.0,0.0,0.0,0.0
12544,15.0,33.0,20.0,32.0,12.0,12.0,8.0,0.0,0.0,0.0
12545,31.0,13.0,43.0,28.0,23.0,10.0,5.0,0.0,0.0,0.0
12546,50.0,4.0,1.0,14.0,3.0,2.0,9.0,0.0,0.0,0.0
12547,15.0,22.0,3.0,10.0,14.0,8.0,10.0,0.0,0.0,0.0
12548,25.0,14.0,26.0,47.0,6.0,5.0,7.0,0.0,0.0,0.0
12549,46.0,41.0,45.0,38.0,31.0,10.0,8.0,0.0,0.0,0.0
12550,15.0,42.0,4.0,10.0,44.0,12.0,7.0,0.0,0.0,0.0
12551,37.0,45.0,29.0,38.0,10.0,5.0,8.0,0.0,0.0,0.0
12552,40.0,4.0,34.0,8.0,13.0,4.0,6.0,0.0,0.0,0.0
12553,23.0,40.0,17.0,43.0,25.0,8.0,12.0,0.0,0.0,0.0
12554,41.0,6.0,15.0,22.0,26.0,12.0,4.0,0.0,0.0,0.0
12555,44.0,50.0,41.0,49.0,20.0,8.0,3.0,0.0,0.0,0.0
12556,50.0,37.0,18.0,14.0,2.0,6.0,7.0,0.0,0.0,0.0
12557,40.0,36.0,45.0,35.0,1.0,5.0,9.0,0.0,0.0,0.0
12558,31.0,16.0,10.0,20.0,6.0,2.0,12.0,0.0,0.0,0.0
12559,10.0,48.0,23.0,22.0,3.0,12.0,7.0,0.0,0.0,0.0
12560,48.0,10.0,30.0,50.0,22.0,7.0,4.0,0.0,0.0,0.0
12561,9.0,2.0,29.0,47.0,23.0,3.0,8.0,0.0,0.0,0.0
12562,23.0,29.0,22.0,32.0,31.0,10.0,1.0,0.0,0.0,0.0
12563,43.0,36.0,35.0,34.0,44.0,7.0,10.0,0.0,0.0,0.0
12564,18.0,49.0,2.0,23.0,12.0,3.0,6.0,0.0,0.0,0.0
12565,38.0,41.0,15.0,8.0,23.0,5.0,8.0,0.0,0.0,0.0
12566,40.0,46.0,47.0,14.0,38.0,6.0,3.0,0.0,0.0,0.0
12567,47.0,13.0,39.0,26.0,50.0,5.0,2.0,0.0,0.0,0.0
12568,3.0,20.0,46.0,16.0,6.0,10.0,2.0,0.0,0.0,0.0
12569,20.0,31.0,8.0,32.0,43.0,3.0,12.0,0.0,0.0,0.0
12570,1.0,26.0,23.0,22.0,47.0,9.0,2.0,0.0,0.0,0.0
12571,10.0,36.0,40.0,1.0,17.0,5.0,3.0,0.0,0.0,0.0
12572,38.0,11.0,17.0,35.0,15.0,1.0,11.0,0.0,0.0,0.0
12573,33.0,49.0,29.0,37.0,35.0,12.0,4.0,0.0,0.0,0.0
12574,10.0,6.0,30.0,37.0,48.0,10.0,7.0,0.0,0.0,0.0
12575,48.0,40.0,49.0,39.0,12.0,5.0,3.0,0.0,0.0,0.0
12576,12.0,50.0,42.0,27.0,5.0,9.0,2.0,0.0,0.0,0.0
12577,3.0,23.0,50.0,33.0,21.0,2.0,4.0,0.0,0.0,0.0
12578,42.0,28.0,12.0,21.0,33.0,6.0,5.0,0.0,0.0,0.0
12579,24.0,16.0,5.0,33.0,18.0,12.0,10.0,0.0,0.0,0.0
12580,6.0,18.0,33.0,42.0,23.0,3.0,4.0,0.0,0.0,0.0
12581,50.0,47.0,27.0,39.0,24.0,10.0,8.0,0.0,0.0,0.0
12582,1.0,21.0,18.0,17.0,12.0,7.0,3.0,0.0,0.0,0.0
12583,42.0,41.0,38.0,16.0,13.0,7.0,6.0,0.0,0.0,0.0
12584,23.0,37.0,10.0,29.0,35.0,11.0,5.0,0.0,0.0,0.0
12585,37.0,2.0,43.0,17.0,14.0,2.0,9.0,0.0,0.0,0.0
12586,40.0,16.0,21.0,7.0,6.0,1.0,9.0,0.0,0.0,0.0
12587,5.0,23.0,1.0,2.0,9.0,9.0,7.0,0.0,0.0,0.0
12588,15.0,3.0,28.0,43.0,48.0,4.0,1.0,0.0,0.0,0.0
12589,18.0,40.0,31.0,10.0,13.0,4.0,2.0,0.0,0.0,0.0
12590,27.0,29.0,1.0,16.0,24.0,8.0,3.0,0.0,0.0,0.0
12591,12.0,11.0,42.0,10.0,25.0,12.0,11.0,0.0,0.0,0.0
12592,46.0,15.0,27.0,18.0,34.0,4.0,11.0,0.0,0.0,0.0
12593,44.0,14.0,32.0,50.0,23.0,8.0,5.0,0.0,0.0,0.0
12594,28.0,13.0,32.0,35.0,29.0,11.0,1.0,0.0,0.0,0.0
12595,43.0,6.0,15.0,23.0,4.0,9.0,8.0,0.0,0.0,0.0
12596,5.0,33.0,14.0,29.0,4.0,11.0,8.0,0.0,0.0,0.0
12597,8.0,45.0,21.0,30.0,5.0,7.0,10.0,0.0,0.0,0.0
12598,7.0,37.0,23.0,35.0,33.0,11.0,6.0,0.0,0.0,0.0
12599,34.0,42.0,2.0,15.0,32.0,8.0,10.0,0.0,0.0,0.0
12600,47.0,3.0,43.0,26.0,6.0,2.0,7.0,0.0,0.0,0.0
12601,21.0,6.0,17.0,9.0,15.0,1.0,9.0,0.0,0.0,0.0
12602,20.0,46.0,9.0,21.0,28.0,11.0,1.0,0.0,0.0,0.0
12603,18.0,22.0,38.0,27.0,45.0,11.0,5.0,0.0,0.0,0.0
12604,38.0,1.0,34.0,39.0,9.0,7.0,12.0,0.0,0.0,0.0
12605,42.0,3.0,22.0,41.0,38.0,3.0,9.0,0.0,0.0,0.0
12606,39.0,27.0,19.0,46.0,38.0,10.0,1.0,0.0,0.0,0.0
12607,47.0,35.0,21.0,11.0,3.0,4.0,1.0,0.0,0.0,0.0
12608,29.0,14.0,26.0,46.0,25.0,3.0,5.0,0.0,0.0,0.0
12609,17.0,24.0,15.0,27.0,4.0,1.0,12.0,0.0,0.0,0.0
12610,9.0,29.0,28.0,43.0,8.0,5.0,1.0,0.0,0.0,0.0
12611,3.0,32.0,1.0,25.0,6.0,3.0,1.0,0.0,0.0,0.0
12612,7.0,10.0,17.0,39.0,46.0,5.0,2.0,0.0,0.0,0.0
12613,29.0,15.0,31.0,37.0,7.0,1.0,3.0,0.0,0.0,0.0
12614,15.0,42.0,8.0,41.0,26.0,8.0,11.0,0.0,0.0,0.0
12615,17.0,8.0,21.0,19.0,2.0,5.0,11.0,0.0,0.0,0.0
12616,8.0,33.0,22.0,34.0,4.0,12.0,7.0,0.0,0.0,0.0
12617,5.0,10.0,19.0,8.0,4.0,1.0,12.0,0.0,0.0,0.0
12618,15.0,2.0,49.0,38.0,46.0,8.0,1.0,0.0,0.0,0.0
12619,44.0,9.0,47.0,15.0,5.0,12.0,8.0,0.0,0.0,0.0
12620,36.0,6.0,42.0,8.0,10.0,1.0,11.0,0.0,0.0,0.0
12621,36.0,47.0,49.0,43.0,5.0,1.0,5.0,0.0,0.0,0.0
12622,33.0,34.0,2.0,12.0,50.0,10.0,11.0,0.0,0.0,0.0
12623,1.0,16.0,25.0,10.0,22.0,7.0,1.0,0.0,0.0,0.0
12624,45.0,36.0,29.0,35.0,12.0,11.0,10.0,0.0,0.0,0.0
12625,42.0,3.0,19.0,35.0,33.0,3.0,2.0,0.0,0.0,0.0
12626,20.0,2.0,46.0,35.0,22.0,12.0,4.0,0.0,0.0,0.0
12627,4.0,19.0,29.0,34.0,36.0,9.0,12.0,0.0,0.0,0.0
12628,6.0,32.0,39.0,16.0,43.0,6.0,4.0,0.0,0.0,0.0
12629,12.0,30.0,25.0,39.0,8.0,10.0,7.0,0.0,0.0,0.0
12630,10.0,22.0,8.0,25.0,27.0,6.0,8.0,0.0,0.0,0.0
12631,41.0,42.0,13.0,39.0,30.0,10.0,4.0,0.0,0.0,0.0
12632,15.0,14.0,17.0,6.0,37.0,2.0,12.0,0.0,0.0,0.0
12633,27.0,23.0,26.0,19.0,8.0,4.0,12.0,0.0,0.0,0.0
12634,22.0,32.0,26.0,38.0,15.0,3.0,5.0,0.0,0.0,0.0
12635,36.0,29.0,10.0,23.0,9.0,2.0,12.0,0.0,0.0,0.0
12636,28.0,13.0,30.0,39.0,36.0,5.0,8.0,0.0,0.0,0.0
12637,43.0,45.0,10.0,3.0,50.0,1.0,7.0,0.0,0.0,0.0
12638,6.0,13.0,35.0,45.0,31.0,11.0,5.0,0.0,0.0,0.0
12639,8.0,13.0,16.0,36.0,6.0,3.0,6.0,0.0,0.0,0.0
12640,28.0,1.0,19.0,34.0,39.0,5.0,11.0,0.0,0.0,0.0
12641,48.0,20.0,21.0,1.0,25.0,10.0,9.0,0.0,0.0,0.0
12642,40.0,25.0,12.0,45.0,14.0,1.0,10.0,0.0,0.0,0.0
12643,10.0,25.0,37.0,35.0,24.0,3.0,1.0,0.0,0.0,0.0
12644,45.0,24.0,9.0,11.0,13.0,4.0,9.0,0.0,0.0,0.0
12645,7.0,13.0,43.0,41.0,18.0,6.0,4.0,0.0,0.0,0.0
12646,24.0,43.0,17.0,8.0,39.0,5.0,6.0,0.0,0.0,0.0
12647,22.0,2.0,28.0,26.0,4.0,8.0,9.0,0.0,0.0,0.0
12648,46.0,42.0,36.0,18.0,7.0,9.0,11.0,0.0,0.0,0.0
12649,38.0,37.0,23.0,24.0,43.0,4.0,2.0,0.0,0.0,0.0
12650,45.0,38.0,2.0,29.0,24.0,11.0,3.0,0.0,0.0,0.0
12651,17.0,27.0,42.0,12.0,33.0,4.0,6.0,0.0,0.0,0.0
12652,6.0,37.0,27.0,4.0,23.0,9.0,12.0,0.0,0.0,0.0
12653,22.0,6.0,2.0,35.0,49.0,2.0,9.0,0.0,0.0,0.0
12654,44.0,46.0,11.0,10.0,6.0,1.0,5.0,0.0,0.0,0.0
12655,38.0,24.0,28.0,31.0,5.0,7.0,2.0,0.0,0.0,0.0
12656,43.0,46.0,39.0,29.0,45.0,5.0,9.0,0.0,0.0,0.0
12657,13.0,45.0,48.0,37.0,32.0,1.0,9.0,0.0,0.0,0.0
12658,49.0,50.0,46.0,43.0,15.0,12.0,11.0,0.0,0.0,0.0
12659,35.0,29.0,19.0,32.0,22.0,7.0,9.0,0.0,0.0,0.0
12660,19.0,21.0,33.0,9.0,4.0,11.0,2.0,0.0,0.0,0.0
12661,27.0,40.0,5.0,19.0,33.0,4.0,8.0,0.0,0.0,0.0
12662,25.0,26.0,15.0,5.0,18.0,2.0,4.0,0.0,0.0,0.0
12663,25.0,43.0,30.0,1.0,40.0,10.0,6.0,0.0,0.0,0.0
12664,9.0,44.0,10.0,6.0,14.0,2.0,7.0,0.0,0.0,0.0
12665,11.0,7.0,42.0,50.0,22.0,3.0,10.0,0.0,0.0,0.0
12666,14.0,46.0,15.0,12.0,16.0,8.0,3.0,0.0,0.0,0.0
12667,28.0,21.0,17.0,10.0,15.0,6.0,5.0,0.0,0.0,0.0
12668,49.0,20.0,8.0,15.0,32.0,8.0,1.0,0.0,0.0,0.0
12669,33.0,15.0,10.0,42.0,2.0,2.0,5.0,0.0,0.0,0.0
12670,9.0,11.0,19.0,34.0,5.0,5.0,4.0,0.0,0.0,0.0
12671,49.0,12.0,41.0,43.0,31.0,2.0,4.0,0.0,0.0,0.0
12672,9.0,33.0,28.0,8.0,29.0,4.0,8.0,0.0,0.0,0.0
12673,45.0,28.0,7.0,21.0,42.0,8.0,6.0,0.0,0.0,0.0
12674,30.0,35.0,37.0,2.0,34.0,2.0,6.0,0.0,0.0,0.0
12675,30.0,48.0,7.0,2.0,32.0,2.0,1.0,0.0,0.0,0.0
12676,4.0,47.0,20.0,5.0,7.0,2.0,12.0,0.0,0.0,0.0
12677,40.0,5.0,7.0,41.0,36.0,6.0,7.0,0.0,0.0,0.0
12678,36.0,33.0,40.0,50.0,31.0,12.0,1.0,0.0,0.0,0.0
12679,25.0,41.0,4.0,17.0,36.0,1.0,8.0,0.0,0.0,0.0
12680,24.0,45.0,43.0,18.0,4.0,8.0,2.0,0.0,0.0,0.0
12681,11.0,26.0,2.0,39.0,49.0,6.0,3.0,0.0,0.0,0.0
12682,12.0,45.0,21.0,38.0,16.0,3.0,10.0,0.0,0.0,0.0
12683,23.0,11.0,1.0,47.0,46.0,8.0,1.0,0.0,0.0,0.0
12684,21.0,23.0,2.0,37.0,33.0,3.0,1.0,0.0,0.0,0.0
12685,1.0,47.0,23.0,18.0,39.0,3.0,7.0,0.0,0.0,0.0
12686,50.0,1.0,33.0,31.0,11.0,3.0,11.0,0.0,0.0,0.0
